,R2
2025-10-29,0.2888029597500563
2025-10-30,0.1703094267839954
2025-10-31,0.20124985521685212
2025-11-03,0.23036867394028937
2025-11-04,0.37601940842563486
2025-11-05,0.2391049539031711
2025-11-06,0.26189484382784267
2025-11-07,0.31515241644721104
2025-11-10,0.6042629713766352
2025-11-11,0.5212533544242538
2025-11-12,0.3873791452635791
2025-11-13,0.317819835154466
2025-11-14,0.2886996677621636
2025-11-17,0.4768660358412421
2025-11-18,0.7881375790645523
2025-11-19,0.26793758463784934
2025-11-20,0.2638481223401714
2025-11-21,0.5516987982406653
2025-11-24,0.41456799341245476
2025-11-25,0.4887771413330497
2025-11-26,0.5169807208502388
2025-11-27,0.2601344532205496
2025-11-28,0.33419651952162155
2025-12-01,0.3499890888881442
2025-12-02,0.3402646679802236
2025-12-03,0.19049052356824425
2025-12-04,0.27441379389604015
2025-12-05,0.21897116972835828
2025-12-08,0.3848635949647543
2025-12-09,0.1537020853300709
2025-12-10,0.13001733766234969
2025-12-11,0.3222681033399625
2025-12-12,0.39276480231892996
2025-12-15,0.3315483256226429
2025-12-16,0.48907793856043635
2025-12-17,0.3976527251385187
2025-12-18,0.4321715303632955
2025-12-19,0.24043459672995837
2025-12-22,0.23631184115736303
2025-12-23,0.29877808557902774
2025-12-29,0.12196583014825935
2025-12-30,0.48000620544601047
2026-01-02,0.41910629651299847
2026-01-05,0.454551254236067
2026-01-06,0.21061759253840473
2026-01-07,0.4701436898191711
2026-01-08,0.42204636890233815
2026-01-09,0.5401188464619353
2026-01-12,0.21491459730993634
2026-01-13,0.2979599910844829
2026-01-14,0.2518526399789639
2026-01-15,0.3297869364103453
2026-01-16,0.2746685654627533
2026-01-19,0.6248430810401218
2026-01-20,0.3713877454922556
2026-01-21,0.3874198398548703
2026-01-22,0.5455264316622681
2026-01-23,0.275520392567298
2026-01-26,0.16395868861932106
2026-01-27,0.25316757969577697
2026-01-28,0.27876754684884286
2026-01-29,0.3953697835078407
2026-01-30,0.24314925290620581
2026-02-02,0.36651697393535543
2026-02-03,0.35603035068889277
2026-02-04,0.5034254475434623
2026-02-05,0.3446083030487592
2026-02-06,0.4046453408193875
2026-02-09,0.3896581366949453
2026-02-10,0.3999666931385113
2026-02-11,0.2975853777513925
2026-02-12,0.3632262684361004
2026-02-13,0.3001573491573576
2026-02-16,0.29874003622111
2026-02-17,0.3184048206233191
2026-02-18,0.5252083188478336
2026-02-19,0.30655671755197667
2026-02-20,0.33754070077762466
2026-02-23,0.4476359177036109
2026-02-24,0.19765444119199815
2026-02-25,0.262530650700339
2026-02-26,0.1638582800201327
2026-02-27,0.2022553878630775
2026-03-02,0.727623474652426
2026-03-03,0.8459120335166687
2026-03-04,0.618776244805721
2026-03-05,0.5116405769974803
2026-03-06,0.40824382494345146
2026-03-09,0.4700569278171355
2026-03-10,0.6949392349812249
2026-03-11,0.2544886349205928
2026-03-12,0.3967308600282573
2026-03-13,0.5032796299688502
2026-03-16,0.27562492507725134
2026-03-17,0.30036190509379035
2026-03-18,0.3441565751226635
2026-03-19,0.7662004705179917
2026-03-20,0.5525569901914688
2026-03-23,0.6023855986532453
2026-03-24,0.28714371179274323
2026-03-25,0.6551547059949665
2026-03-26,0.5277470151915333
2026-03-27,0.3898048460103297
2026-03-30,0.510495043110136
2026-03-31,0.2965572292395472
2026-04-01,0.8320746463378077
2026-04-02,0.4662483528124953
2026-04-07,0.19743360649370134
2026-04-08,0.9386190526025204
2026-04-09,0.2339935685166391
2026-04-10,0.4031822527316632
2026-04-13,0.2809946323909608
2026-04-14,0.6242016872590814
2026-04-15,0.21631934061083402
2026-04-16,0.3642273195959497
2026-04-17,0.6526424577058427
2026-04-20,0.5658863009796297
2026-04-21,0.3341963054759348
