,R2
2022-12-23,0.7056084610083151
2022-12-27,0.5414600090123534
2022-12-28,0.7055768800148814
2022-12-29,0.9190006584422981
2022-12-30,0.49768132038948276
2023-01-03,0.5304804974705151
2023-01-04,0.6099435844689316
2023-01-05,0.5593040762973174
2023-01-06,0.7607267225585105
2023-01-09,0.40911322182484033
2023-01-10,0.3835510287462822
2023-01-11,0.5886708348733831
2023-01-12,0.39913821594406496
2023-01-13,0.2830179230571058
2023-01-17,0.3054323527849855
2023-01-18,0.6727169328309366
2023-01-19,0.5548853723737063
2023-01-20,0.8297981901373199
2023-01-23,0.7078390477208041
2023-01-24,0.37366280413529884
2023-01-25,0.13869201624462202
2023-01-26,0.4330980598835419
2023-01-27,0.43064328672679686
2023-01-30,0.6871744259666747
2023-01-31,0.6692705954079256
2023-02-01,0.5935170960736046
2023-02-02,0.5677167447651632
2023-02-03,0.5077699096520809
2023-02-06,0.4546932080547096
2023-02-07,0.5281789271447268
2023-02-08,0.37463859072306405
2023-02-09,0.3300200240401371
2023-02-10,0.5559239683882826
2023-02-13,0.5718872533129085
2023-02-14,0.3844374651372131
2023-02-15,0.36424016867301034
2023-02-16,0.5284723683445951
2023-02-17,0.5925895827627017
2023-02-21,0.7777216327960336
2023-02-22,0.16747461882538406
2023-02-23,0.3347406605881472
2023-02-24,0.4414727026581744
2023-02-27,0.234897834865893
2023-02-28,0.2596796135045977
2023-03-01,0.38581523791982086
2023-03-02,0.4514482000119665
2023-03-03,0.7496164748761244
2023-03-06,0.38224197222888345
2023-03-07,0.622796488442711
2023-03-08,0.4287858226624459
2023-03-09,0.7693778572743987
2023-03-10,0.7464905293065821
2023-03-13,0.5395633109738648
2023-03-14,0.6217744779428893
2023-03-15,0.7155866614769699
2023-03-16,0.6966956118854581
2023-03-17,0.650913266135307
2023-03-20,0.6390217532697215
2023-03-21,0.7640585367555364
2023-03-22,0.7415132745415542
2023-03-23,0.39590056973057275
2023-03-24,0.564449884573366
2023-03-27,0.4648442753610056
2023-03-28,0.3198642966626216
2023-03-29,0.7248860303825739
2023-03-30,0.43315154773074827
2023-03-31,0.766242817195662
2023-04-03,0.5349417042664177
2023-04-04,0.5756920355767139
2023-04-05,0.6425468849819373
2023-04-06,0.34957409218899504
2023-04-10,0.4765053601187723
2023-04-11,0.4262194808514891
2023-04-12,0.5154793661822161
2023-04-13,0.6129123900831162
2023-04-14,0.2737379297815584
2023-04-17,0.38070747862304166
2023-04-18,0.3206493016702646
2023-04-19,0.23208208248328832
2023-04-20,0.4791764261645912
2023-04-21,0.2755287331745616
2023-04-24,0.30607770053251937
2023-04-25,0.7041775483483059
2023-04-26,0.33570115981010185
2023-04-27,0.5046663935071389
2023-04-28,0.4455591421697426
2023-05-01,0.2791503974091444
2023-05-02,0.5429137484186344
2023-05-03,0.1995515103615665
2023-05-04,0.24214077710386805
2023-05-05,0.606041281389136
2023-05-08,0.14389758126291785
2023-05-09,0.18360240448394394
2023-05-10,0.25071595604446606
2023-05-11,0.19095325543794595
2023-05-12,0.2078942816948789
2023-05-15,0.48400421619779277
2023-05-16,0.5436378780701733
2023-05-17,0.7132579643551902
2023-05-18,0.5239072231657533
2023-05-19,0.38165193318997925
2023-05-22,0.43010005307054433
2023-05-23,0.54997877025516
2023-05-24,0.4819341485017904
2023-05-25,0.5049574913509371
2023-05-26,0.5970116086898445
2023-05-30,0.26025609739751077
2023-05-31,0.4899224253351644
2023-06-01,0.3911615343280127
2023-06-02,0.7165676260887343
2023-06-05,0.25415721795553403
2023-06-06,0.434592633146211
2023-06-07,0.5608359740965706
2023-06-08,0.21731887509129388
2023-06-09,0.22049100987067072
2023-06-12,0.5290707184826449
2023-06-13,0.4926825530637462
2023-06-14,0.2588249617963332
2023-06-15,0.6219858922316879
2023-06-16,0.2558881884938551
2023-06-20,0.4501287364647818
2023-06-21,0.5056484170935502
2023-06-22,0.4565422964786944
2023-06-23,0.4478650164434834
2023-06-26,0.5208290351035227
2023-06-27,0.6219349470683109
2023-06-28,0.3199301816217752
2023-06-29,0.46604746413088316
2023-06-30,0.6011042072578183
2023-07-03,0.5971838595824794
2023-07-05,0.504659935734075
2023-07-06,0.6021976249505065
2023-07-07,0.5674069251150677
2023-07-10,0.5071520094247124
2023-07-11,0.5816267474349518
2023-07-12,0.37566492052048284
2023-07-13,0.4322814125027148
2023-07-14,0.4934156108258111
2023-07-17,0.5295752232163944
2023-07-18,0.3821344693125198
2023-07-19,0.3892719623784918
2023-07-20,0.5760260531760802
2023-07-21,0.32545857247740806
2023-07-24,0.34728970577972795
2023-07-25,0.28904713781510893
2023-07-26,0.25017386816323717
2023-07-27,0.28801677143594895
2023-07-28,0.4468246951027842
2023-07-31,0.30547065932870965
2023-08-01,0.13624714989132924
2023-08-02,0.5301080741206016
2023-08-03,0.17443874130377857
2023-08-04,0.13757026147938323
2023-08-07,0.45029767952375366
2023-08-08,0.2764019718760202
2023-08-09,0.3955955054943324
2023-08-10,0.08292911112726065
2023-08-11,0.40704624712815096
2023-08-14,0.4611025828485801
2023-08-15,0.6063054021075281
2023-08-16,0.4608769514829164
2023-08-17,0.473738601802275
2023-08-18,0.14573622327078228
2023-08-21,0.514185495048531
2023-08-22,0.341298010921801
2023-08-23,0.5533959521569755
2023-08-24,0.6520933013054893
2023-08-25,0.43205415887174436
2023-08-28,0.473590156689796
2023-08-29,0.7579365189555736
2023-08-30,0.2324358087135422
2023-08-31,0.24740363029554968
2023-09-01,0.32308192714597916
2023-09-05,0.5555781219412316
2023-09-06,0.292640761444108
2023-09-07,0.420619466149742
2023-09-08,0.19970055831332856
2023-09-11,0.3654875316264019
2023-09-12,0.4576607426624809
2023-09-13,0.33058701944061264
2023-09-14,0.5494857704099435
2023-09-15,0.6251602236957305
2023-09-18,0.42376187319510006
2023-09-19,0.22063651696138376
2023-09-20,0.4902798242487748
2023-09-21,0.7366838863957351
2023-09-22,0.33997183694489586
2023-09-25,0.31294620413720176
2023-09-26,0.7397083029502585
2023-09-27,0.45871756347159054
